"","respondent_id","Year","USBORN","DEGREE","BIRTHYR","GENDER","RACE","HISPANIC","SS048M1","SS048M2","SS048M3","SS044","SS045","SS046","SS047","SS040","SS042","SJ005M1","SJ005M2","SJ005M3","SS003_1","SS004_1","SS008_1","SS005_1","SS006_1","SS007_1","SS003_2","SS004_2","SS008_2","SS005_2","SS006_2","SS007_2","SS003_3","SS004_3","SS008_3","SS005_3","SS006_3","SS007_3","SS003_4","SS004_4","SS008_4","SS005_4","SS006_4","SS007_4","deathexpense_special","foreign","female","age","disabled","lifeins_y","pensionsum_y","socsec_y","suppsec_y","vetbenefits_y","otherpensions_y","socinsur_y","black_nh","white_nh","hisp_allraces","black_hi","white_hi","hisp_other","non_bwh","employed","retired","homemaker","sell_assets","withdraw_money","fam_help","charity_help","did_nothing_special","borrow_money","other","dk_na","rf","inap","deathexpense_sources","degree","deathexpense_usd"
"318","543005_10",2022,5,0,1961,2,7,2,5,NA,NA,250,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,61,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",250
"319","543113_20",2022,1,3,1966,2,1,5,5,NA,NA,1300,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",1300
"320","543456_10",2022,1,4,1965,2,1,5,2,NA,NA,1800,NA,NA,NA,5,5,1,NA,NA,2,1500,4,NA,NA,NA,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,57,0,0,0,0,NA,NA,0,NA,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",1800
"321","543469_20",2022,1,9,1965,2,7,5,3,NA,NA,2000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","Degree unknown/Some College",2000
"322","544014_10",2022,5,2,1965,2,1,1,5,NA,NA,8200,NA,NA,NA,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,57,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8200
"323","544046_10",2022,1,3,1960,2,1,5,7,NA,NA,0,NA,NA,NA,5,5,1,NA,NA,2,1400,4,NA,NA,NA,2,400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,400,4,NA,NA,NA,1,0,1,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"other","College (2-year or 4-year)",0
"324","544360_20",2022,1,9,1966,2,1,5,5,NA,NA,3500,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Degree unknown/Some College",3500
"325","544461_11",2022,1,2,1969,2,2,5,5,NA,NA,13000,NA,NA,NA,5,5,1,NA,NA,2,600,4,NA,NA,NA,2,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",13000
"326","544646_10",2022,1,2,1961,1,2,5,5,NA,NA,0,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"327","544704_10",2022,1,4,1961,2,1,5,5,NA,NA,20000,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,2,350,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",20000
"328","544857_10",2022,1,0,1965,2,1,5,1,3,NA,2000,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,57,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"assets_savings","No degree",2000
"329","545112_10",2022,1,9,1962,2,2,5,5,NA,NA,0,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"Degree unknown/Some College",0
"330","545198_10",2022,1,9,1960,1,1,5,5,NA,NA,10000,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Degree unknown/Some College",10000
"331","545587_20",2022,1,2,1968,2,1,5,5,NA,NA,7000,NA,NA,NA,1,5,1,NA,NA,2,400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",7000
"332","545720_10",2022,1,9,1964,2,2,5,9,NA,NA,6000,NA,NA,NA,5,5,1,NA,NA,2,996,4,NA,NA,NA,2,996,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,1,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,"Degree unknown/Some College",6000
"333","545739_10",2022,1,9,1960,1,2,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,2,886,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Degree unknown/Some College",0
"334","546089_10",2022,1,1,1964,2,1,5,2,NA,NA,10500,NA,NA,NA,5,1,4,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,58,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","GED",10500
"335","546218_10",2022,1,4,1960,2,1,5,5,NA,NA,3000,NA,NA,NA,5,5,5,NA,NA,3,99999998,NA,1001,99999996,NA,2,99999998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,62,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",3000
"336","546350_20",2022,5,2,1964,2,7,1,7,NA,NA,10000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,1,1,1,58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"other","High school diploma",10000
"337","546366_10",2022,1,5,1961,2,1,2,5,NA,NA,0,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,61,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",0
"338","546429_10",2022,1,0,1964,2,1,5,5,NA,NA,1500,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,2,1441,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",1500
"339","546492_20",2022,1,0,1968,2,1,1,3,NA,NA,5000,NA,NA,NA,5,5,8,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",5000
"340","901276_20",2022,1,2,1948,2,2,5,5,NA,NA,9999998,7001,9999,NA,1,5,4,NA,NA,2,1300,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8500
"341","902392_20",2022,1,2,1942,1,1,5,3,NA,NA,4000,NA,NA,NA,1,5,5,4,NA,2,1900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,80,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","High school diploma",4000
"342","902805_10",2022,1,9,1953,2,1,5,3,NA,NA,2000,NA,NA,NA,5,5,5,NA,NA,3,1600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,99999998,NA,81,199,NA,5,NA,NA,NA,NA,NA,1,0,1,69,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","Degree unknown/Some College",2000
"343","902841_20",2022,5,4,1963,2,7,2,3,2,NA,5000,NA,NA,NA,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,59,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",5000
"344","903231_20",2022,1,2,1959,2,2,5,5,NA,NA,17000,NA,NA,NA,1,5,5,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,63,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",17000
"345","903465_10",2022,1,2,1958,2,2,5,5,NA,NA,0,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"346","903859_10",2022,1,3,1958,1,7,1,7,NA,NA,11000,NA,NA,NA,5,5,1,NA,NA,2,550,4,NA,NA,NA,2,500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,64,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"other","College (2-year or 4-year)",11000
"347","904239_10",2022,1,0,1954,2,2,5,5,NA,NA,0,NA,NA,NA,1,1,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,68,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",0
"348","904315_20",2022,5,4,1965,1,1,1,5,NA,NA,9999998,2001,4999,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",3500
"349","905081_10",2022,5,0,1958,2,1,1,5,NA,NA,14000,NA,NA,NA,5,5,4,NA,NA,3,99999998,NA,101,349,NA,3,336,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,64,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",14000
"350","907226_20",2022,1,0,1944,1,1,5,3,NA,NA,2000,NA,NA,NA,5,5,5,NA,NA,2,1400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",2000
"351","907313_10",2022,1,1,1959,2,2,5,5,NA,NA,12000,NA,NA,NA,5,5,5,NA,NA,2,3200,4,NA,NA,NA,2,1168,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"GED",12000
"352","907705_10",2022,1,2,1951,2,2,5,5,NA,NA,9200,NA,NA,NA,1,5,5,NA,NA,2,1474,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",9200
"353","908514_10",2022,5,0,1955,1,7,1,3,NA,NA,9000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",9000
"354","910368_21",2022,1,9,1970,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"Degree unknown/Some College",0
"355","910771_20",2022,5,2,1963,1,1,1,3,NA,NA,30000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,0,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","High school diploma",30000
"356","911659_20",2022,1,0,1969,2,2,5,5,NA,NA,7000,NA,NA,NA,5,5,6,NA,NA,5,NA,NA,NA,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"No degree",7000
"357","911801_20",2022,5,0,1974,2,0,2,5,NA,NA,20000,NA,NA,NA,1,1,6,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,48,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",20000
"358","912641_10",2022,5,0,1956,2,1,1,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",0
"359","913159_20",2022,1,3,1971,1,1,5,5,NA,NA,9999998,5000,5000,NA,1,5,1,NA,NA,2,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",5000
"360","914306_20",2022,1,2,1939,1,2,5,5,NA,NA,9999998,2001,4999,NA,1,1,5,NA,NA,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,0,0,83,0,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",3500
"361","914655_10",2022,5,0,1957,2,1,1,7,NA,NA,17000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"other","No degree",17000
"362","915295_10",2022,1,2,1952,2,1,1,5,NA,NA,3000,NA,NA,NA,5,5,6,NA,NA,3,2100,4,NA,NA,NA,3,1840,4,NA,NA,NA,3,1566,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,70,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3000
"363","915825_10",2022,1,0,1949,2,7,2,5,NA,NA,5000,NA,NA,NA,1,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,73,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",5000
"364","915940_10",2022,1,2,1955,1,2,5,5,NA,NA,10000,NA,NA,NA,1,5,4,NA,NA,2,1400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,67,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",10000
"365","916415_20",2022,5,2,1973,2,7,2,5,NA,NA,15000,NA,NA,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",15000
"366","917577_10",2022,5,0,1956,2,1,1,3,NA,NA,28000,NA,NA,NA,5,5,6,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",28000
"367","917845_10",2022,1,4,1958,1,1,5,7,NA,NA,9999998,2001,4999,NA,5,5,8,NA,NA,2,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"other","College (2-year or 4-year)",3500
"368","918270_20",2022,5,0,1967,2,7,1,5,NA,NA,9999998,2001,4999,NA,5,5,1,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",3500
"369","918670_20",2022,1,2,1958,2,1,5,5,NA,NA,1500,NA,NA,NA,1,1,5,NA,NA,2,99999998,NA,1001,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,688,4,NA,NA,NA,0,0,1,64,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",1500
"370","918990_10",2022,5,0,1951,1,2,2,5,NA,NA,5000,NA,NA,NA,5,5,4,NA,NA,3,841,4,NA,NA,NA,3,841,4,NA,NA,NA,3,841,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,71,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",5000
"371","919600_20",2022,1,9,1967,1,2,5,5,NA,NA,0,NA,NA,NA,5,5,1,NA,NA,2,1650,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"Degree unknown/Some College",0
"372","11911_40",2020,1,2,1947,2,1,5,5,NA,NA,32000,NA,NA,NA,1,5,5,NA,NA,2,191,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1772,4,NA,NA,NA,0,0,1,73,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",32000
"373","12009_10",2020,1,5,1940,2,1,5,5,NA,NA,99998,0,1999,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",999.5
"374","12276_30",2020,5,2,1930,1,1,5,5,NA,NA,99998,2001,4999,NA,5,5,5,NA,NA,2,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"375","13140_10",2020,1,2,1931,2,1,5,5,NA,NA,99998,2001,4999,NA,8,5,6,NA,NA,3,1850,4,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,89,0,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"376","13637_40",2020,1,2,1926,2,1,5,5,NA,NA,12000,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,94,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",12000
"377","13671_20",2020,1,2,1937,2,1,5,2,NA,NA,12000,NA,NA,NA,1,1,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,83,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",12000
"378","14224_10",2020,1,2,1939,2,2,5,5,NA,NA,99998,2000,2000,NA,5,5,5,NA,NA,2,99998,NA,500,500,NA,2,9998,NA,0,99,NA,2,500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",2000
"379","14434_20",2020,1,2,1931,2,1,5,5,NA,NA,0,NA,NA,NA,1,1,5,NA,NA,3,99998,NA,351,649,NA,5,NA,NA,NA,NA,NA,3,9998,NA,1500,1500,NA,3,575,4,NA,NA,NA,0,0,1,89,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",0
"380","15225_20",2020,1,2,1937,2,1,5,5,NA,NA,1500,NA,NA,NA,1,5,5,NA,NA,3,830,4,NA,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,0,1,0,1,NA,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",1500
"381","15776_20",2020,1,2,1938,2,1,5,3,NA,NA,2000,NA,NA,NA,5,5,NA,NA,NA,3,1430,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,82,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","High school diploma",2000
"382","15992_20",2020,1,2,1938,1,2,5,5,NA,NA,10000,NA,NA,NA,1,1,NA,NA,NA,3,1800,4,NA,NA,NA,3,400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2000,4,NA,NA,NA,0,0,0,82,NA,1,1,1,1,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",10000
"383","16022_10",2020,1,5,1940,1,1,5,2,NA,NA,4000,NA,NA,NA,5,5,5,NA,NA,2,1400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","Postgraduate degree",4000
